,temperature,p,alpha_plus,alpha_minus,seed,total_reward
17681,2.0,0.5,0.001,0.0075,32,-80
17682,2.0,0.5,0.001,0.0075,33,-30
17683,2.0,0.5,0.001,0.0075,34,-104
17684,2.0,0.5,0.001,0.0075,35,130
17685,2.0,0.5,0.001,0.0075,36,-90
17686,2.0,0.5,0.001,0.0075,37,2
17687,2.0,0.5,0.001,0.0075,38,-88
17688,2.0,0.5,0.001,0.0075,39,-176
17689,2.0,0.5,0.001,0.0075,40,182
17690,2.0,0.5,0.001,0.0075,41,-154
17691,2.0,0.5,0.001,0.0075,42,-106
17692,2.0,0.5,0.001,0.0075,43,102
17693,2.0,0.5,0.001,0.0075,44,-188
17694,2.0,0.5,0.001,0.0075,45,78
17695,2.0,0.5,0.001,0.0075,46,-76
17696,2.0,0.5,0.001,0.0075,47,70
17697,2.0,0.5,0.001,0.0075,48,126
17698,2.0,0.5,0.001,0.0075,49,68
17699,2.0,0.5,0.001,0.0075,50,68
17700,2.0,0.5,0.001,0.01,1,82
17701,2.0,0.5,0.001,0.01,2,-118
17702,2.0,0.5,0.001,0.01,3,102
17703,2.0,0.5,0.001,0.01,4,52
17704,2.0,0.5,0.001,0.01,5,34
17705,2.0,0.5,0.001,0.01,6,132
17706,2.0,0.5,0.001,0.01,7,38
17707,2.0,0.5,0.001,0.01,8,32
17708,2.0,0.5,0.001,0.01,9,-80
17709,2.0,0.5,0.001,0.01,10,-56
17710,2.0,0.5,0.001,0.01,11,34
17711,2.0,0.5,0.001,0.01,12,-144
17712,2.0,0.5,0.001,0.01,13,128
17713,2.0,0.5,0.001,0.01,14,-112
17714,2.0,0.5,0.001,0.01,15,-78
17715,2.0,0.5,0.001,0.01,16,-148
17716,2.0,0.5,0.001,0.01,17,-42
17717,2.0,0.5,0.001,0.01,18,164
17718,2.0,0.5,0.001,0.01,19,-62
17719,2.0,0.5,0.001,0.01,20,44
17720,2.0,0.5,0.001,0.01,21,-64
17721,2.0,0.5,0.001,0.01,22,-32
17722,2.0,0.5,0.001,0.01,23,288
17723,2.0,0.5,0.001,0.01,24,86
17724,2.0,0.5,0.001,0.01,25,-94
17725,2.0,0.5,0.001,0.01,26,-122
17726,2.0,0.5,0.001,0.01,27,130
17727,2.0,0.5,0.001,0.01,28,0
17728,2.0,0.5,0.001,0.01,29,-212
17729,2.0,0.5,0.001,0.01,30,122
17730,2.0,0.5,0.001,0.01,31,66
17731,2.0,0.5,0.001,0.01,32,-80
17732,2.0,0.5,0.001,0.01,33,-30
17733,2.0,0.5,0.001,0.01,34,-104
17734,2.0,0.5,0.001,0.01,35,130
17735,2.0,0.5,0.001,0.01,36,-90
17736,2.0,0.5,0.001,0.01,37,2
17737,2.0,0.5,0.001,0.01,38,-88
17738,2.0,0.5,0.001,0.01,39,-176
17739,2.0,0.5,0.001,0.01,40,182
17740,2.0,0.5,0.001,0.01,41,-154
17741,2.0,0.5,0.001,0.01,42,-106
17742,2.0,0.5,0.001,0.01,43,102
17743,2.0,0.5,0.001,0.01,44,-188
17744,2.0,0.5,0.001,0.01,45,78
17745,2.0,0.5,0.001,0.01,46,-76
17746,2.0,0.5,0.001,0.01,47,70
17747,2.0,0.5,0.001,0.01,48,126
17748,2.0,0.5,0.001,0.01,49,68
17749,2.0,0.5,0.001,0.01,50,68
17750,2.0,0.5,0.0025,0.001,1,82
17751,2.0,0.5,0.0025,0.001,2,-118
17752,2.0,0.5,0.0025,0.001,3,102
17753,2.0,0.5,0.0025,0.001,4,52
17754,2.0,0.5,0.0025,0.001,5,34
17755,2.0,0.5,0.0025,0.001,6,132
17756,2.0,0.5,0.0025,0.001,7,38
17757,2.0,0.5,0.0025,0.001,8,32
17758,2.0,0.5,0.0025,0.001,9,-80
17759,2.0,0.5,0.0025,0.001,10,-56
17760,2.0,0.5,0.0025,0.001,11,34
17761,2.0,0.5,0.0025,0.001,12,-144
17762,2.0,0.5,0.0025,0.001,13,128
17763,2.0,0.5,0.0025,0.001,14,-112
17764,2.0,0.5,0.0025,0.001,15,-78
17765,2.0,0.5,0.0025,0.001,16,-148
17766,2.0,0.5,0.0025,0.001,17,-42
17767,2.0,0.5,0.0025,0.001,18,164
17768,2.0,0.5,0.0025,0.001,19,-62
17769,2.0,0.5,0.0025,0.001,20,44
17770,2.0,0.5,0.0025,0.001,21,-64
17771,2.0,0.5,0.0025,0.001,22,-32
17772,2.0,0.5,0.0025,0.001,23,288
17773,2.0,0.5,0.0025,0.001,24,86
17774,2.0,0.5,0.0025,0.001,25,-94
17775,2.0,0.5,0.0025,0.001,26,-122
17776,2.0,0.5,0.0025,0.001,27,130
17777,2.0,0.5,0.0025,0.001,28,0
17778,2.0,0.5,0.0025,0.001,29,-212
17779,2.0,0.5,0.0025,0.001,30,122
17780,2.0,0.5,0.0025,0.001,31,66
17781,2.0,0.5,0.0025,0.001,32,-80
17782,2.0,0.5,0.0025,0.001,33,-30
17783,2.0,0.5,0.0025,0.001,34,-104
17784,2.0,0.5,0.0025,0.001,35,130
17785,2.0,0.5,0.0025,0.001,36,-90
17786,2.0,0.5,0.0025,0.001,37,2
17787,2.0,0.5,0.0025,0.001,38,-88
17788,2.0,0.5,0.0025,0.001,39,-176
17789,2.0,0.5,0.0025,0.001,40,182
17790,2.0,0.5,0.0025,0.001,41,-154
17791,2.0,0.5,0.0025,0.001,42,-106
17792,2.0,0.5,0.0025,0.001,43,102
17793,2.0,0.5,0.0025,0.001,44,-188
17794,2.0,0.5,0.0025,0.001,45,78
17795,2.0,0.5,0.0025,0.001,46,-76
17796,2.0,0.5,0.0025,0.001,47,70
17797,2.0,0.5,0.0025,0.001,48,126
17798,2.0,0.5,0.0025,0.001,49,68
17799,2.0,0.5,0.0025,0.001,50,68
17800,2.0,0.5,0.0025,0.0025,1,82
17801,2.0,0.5,0.0025,0.0025,2,-118
17802,2.0,0.5,0.0025,0.0025,3,102
17803,2.0,0.5,0.0025,0.0025,4,52
17804,2.0,0.5,0.0025,0.0025,5,34
17805,2.0,0.5,0.0025,0.0025,6,132
17806,2.0,0.5,0.0025,0.0025,7,38
17807,2.0,0.5,0.0025,0.0025,8,32
17808,2.0,0.5,0.0025,0.0025,9,-80
17809,2.0,0.5,0.0025,0.0025,10,-56
17810,2.0,0.5,0.0025,0.0025,11,34
17811,2.0,0.5,0.0025,0.0025,12,-144
17812,2.0,0.5,0.0025,0.0025,13,128
17813,2.0,0.5,0.0025,0.0025,14,-112
17814,2.0,0.5,0.0025,0.0025,15,-78
17815,2.0,0.5,0.0025,0.0025,16,-148
17816,2.0,0.5,0.0025,0.0025,17,-42
17817,2.0,0.5,0.0025,0.0025,18,164
17818,2.0,0.5,0.0025,0.0025,19,-62
17819,2.0,0.5,0.0025,0.0025,20,44
17820,2.0,0.5,0.0025,0.0025,21,-64
17821,2.0,0.5,0.0025,0.0025,22,-32
17822,2.0,0.5,0.0025,0.0025,23,288
17823,2.0,0.5,0.0025,0.0025,24,86
17824,2.0,0.5,0.0025,0.0025,25,-94
17825,2.0,0.5,0.0025,0.0025,26,-122
17826,2.0,0.5,0.0025,0.0025,27,130
17827,2.0,0.5,0.0025,0.0025,28,0
17828,2.0,0.5,0.0025,0.0025,29,-212
17829,2.0,0.5,0.0025,0.0025,30,122
17830,2.0,0.5,0.0025,0.0025,31,66
17831,2.0,0.5,0.0025,0.0025,32,-80
17832,2.0,0.5,0.0025,0.0025,33,-30
17833,2.0,0.5,0.0025,0.0025,34,-104
17834,2.0,0.5,0.0025,0.0025,35,130
17835,2.0,0.5,0.0025,0.0025,36,-90
17836,2.0,0.5,0.0025,0.0025,37,2
17837,2.0,0.5,0.0025,0.0025,38,-88
17838,2.0,0.5,0.0025,0.0025,39,-176
17839,2.0,0.5,0.0025,0.0025,40,182
17840,2.0,0.5,0.0025,0.0025,41,-154
17841,2.0,0.5,0.0025,0.0025,42,-106
17842,2.0,0.5,0.0025,0.0025,43,102
17843,2.0,0.5,0.0025,0.0025,44,-188
17844,2.0,0.5,0.0025,0.0025,45,78
17845,2.0,0.5,0.0025,0.0025,46,-76
17846,2.0,0.5,0.0025,0.0025,47,70
17847,2.0,0.5,0.0025,0.0025,48,126
17848,2.0,0.5,0.0025,0.0025,49,68
17849,2.0,0.5,0.0025,0.0025,50,68
17850,2.0,0.5,0.0025,0.005,1,82
17851,2.0,0.5,0.0025,0.005,2,-118
17852,2.0,0.5,0.0025,0.005,3,102
17853,2.0,0.5,0.0025,0.005,4,52
17854,2.0,0.5,0.0025,0.005,5,34
17855,2.0,0.5,0.0025,0.005,6,132
17856,2.0,0.5,0.0025,0.005,7,38
17857,2.0,0.5,0.0025,0.005,8,32
17858,2.0,0.5,0.0025,0.005,9,-80
17859,2.0,0.5,0.0025,0.005,10,-56
17860,2.0,0.5,0.0025,0.005,11,34
17861,2.0,0.5,0.0025,0.005,12,-144
17862,2.0,0.5,0.0025,0.005,13,128
17863,2.0,0.5,0.0025,0.005,14,-112
17864,2.0,0.5,0.0025,0.005,15,-78
17865,2.0,0.5,0.0025,0.005,16,-148
17866,2.0,0.5,0.0025,0.005,17,-42
17867,2.0,0.5,0.0025,0.005,18,164
17868,2.0,0.5,0.0025,0.005,19,-62
17869,2.0,0.5,0.0025,0.005,20,44
17870,2.0,0.5,0.0025,0.005,21,-64
17871,2.0,0.5,0.0025,0.005,22,-32
17872,2.0,0.5,0.0025,0.005,23,288
17873,2.0,0.5,0.0025,0.005,24,86
17874,2.0,0.5,0.0025,0.005,25,-94
17875,2.0,0.5,0.0025,0.005,26,-122
17876,2.0,0.5,0.0025,0.005,27,130
17877,2.0,0.5,0.0025,0.005,28,0
17878,2.0,0.5,0.0025,0.005,29,-212
17879,2.0,0.5,0.0025,0.005,30,122
17880,2.0,0.5,0.0025,0.005,31,66
17881,2.0,0.5,0.0025,0.005,32,-80
17882,2.0,0.5,0.0025,0.005,33,-30
17883,2.0,0.5,0.0025,0.005,34,-104
17884,2.0,0.5,0.0025,0.005,35,130
17885,2.0,0.5,0.0025,0.005,36,-90
17886,2.0,0.5,0.0025,0.005,37,2
17887,2.0,0.5,0.0025,0.005,38,-88
17888,2.0,0.5,0.0025,0.005,39,-176
17889,2.0,0.5,0.0025,0.005,40,182
17890,2.0,0.5,0.0025,0.005,41,-154
17891,2.0,0.5,0.0025,0.005,42,-106
17892,2.0,0.5,0.0025,0.005,43,102
17893,2.0,0.5,0.0025,0.005,44,-188
17894,2.0,0.5,0.0025,0.005,45,78
17895,2.0,0.5,0.0025,0.005,46,-76
17896,2.0,0.5,0.0025,0.005,47,70
17897,2.0,0.5,0.0025,0.005,48,126
17898,2.0,0.5,0.0025,0.005,49,68
17899,2.0,0.5,0.0025,0.005,50,68
17900,2.0,0.5,0.0025,0.0075,1,82
17901,2.0,0.5,0.0025,0.0075,2,-118
17902,2.0,0.5,0.0025,0.0075,3,102
17903,2.0,0.5,0.0025,0.0075,4,52
17904,2.0,0.5,0.0025,0.0075,5,34
17905,2.0,0.5,0.0025,0.0075,6,132
17906,2.0,0.5,0.0025,0.0075,7,38
17907,2.0,0.5,0.0025,0.0075,8,32
17908,2.0,0.5,0.0025,0.0075,9,-80
17909,2.0,0.5,0.0025,0.0075,10,-56
17910,2.0,0.5,0.0025,0.0075,11,34
17911,2.0,0.5,0.0025,0.0075,12,-144
17912,2.0,0.5,0.0025,0.0075,13,128
17913,2.0,0.5,0.0025,0.0075,14,-112
17914,2.0,0.5,0.0025,0.0075,15,-78
17915,2.0,0.5,0.0025,0.0075,16,-148
17916,2.0,0.5,0.0025,0.0075,17,-42
17917,2.0,0.5,0.0025,0.0075,18,164
17918,2.0,0.5,0.0025,0.0075,19,-62
17919,2.0,0.5,0.0025,0.0075,20,44
17920,2.0,0.5,0.0025,0.0075,21,-64
17921,2.0,0.5,0.0025,0.0075,22,-32
17922,2.0,0.5,0.0025,0.0075,23,288
17923,2.0,0.5,0.0025,0.0075,24,86
17924,2.0,0.5,0.0025,0.0075,25,-94
17925,2.0,0.5,0.0025,0.0075,26,-122
17926,2.0,0.5,0.0025,0.0075,27,130
17927,2.0,0.5,0.0025,0.0075,28,0
17928,2.0,0.5,0.0025,0.0075,29,-212
17929,2.0,0.5,0.0025,0.0075,30,122
17930,2.0,0.5,0.0025,0.0075,31,66
17931,2.0,0.5,0.0025,0.0075,32,-80
17932,2.0,0.5,0.0025,0.0075,33,-30
17933,2.0,0.5,0.0025,0.0075,34,-104
17934,2.0,0.5,0.0025,0.0075,35,130
17935,2.0,0.5,0.0025,0.0075,36,-90
17936,2.0,0.5,0.0025,0.0075,37,2
17937,2.0,0.5,0.0025,0.0075,38,-88
17938,2.0,0.5,0.0025,0.0075,39,-176
17939,2.0,0.5,0.0025,0.0075,40,182
17940,2.0,0.5,0.0025,0.0075,41,-154
17941,2.0,0.5,0.0025,0.0075,42,-106
17942,2.0,0.5,0.0025,0.0075,43,102
17943,2.0,0.5,0.0025,0.0075,44,-188
17944,2.0,0.5,0.0025,0.0075,45,78
17945,2.0,0.5,0.0025,0.0075,46,-76
17946,2.0,0.5,0.0025,0.0075,47,70
17947,2.0,0.5,0.0025,0.0075,48,126
17948,2.0,0.5,0.0025,0.0075,49,68
17949,2.0,0.5,0.0025,0.0075,50,68
17950,2.0,0.5,0.0025,0.01,1,82
17951,2.0,0.5,0.0025,0.01,2,-118
17952,2.0,0.5,0.0025,0.01,3,102
17953,2.0,0.5,0.0025,0.01,4,52
17954,2.0,0.5,0.0025,0.01,5,34
17955,2.0,0.5,0.0025,0.01,6,132
17956,2.0,0.5,0.0025,0.01,7,38
17957,2.0,0.5,0.0025,0.01,8,32
17958,2.0,0.5,0.0025,0.01,9,-80
17959,2.0,0.5,0.0025,0.01,10,-56
17960,2.0,0.5,0.0025,0.01,11,34
17961,2.0,0.5,0.0025,0.01,12,-144
17962,2.0,0.5,0.0025,0.01,13,128
17963,2.0,0.5,0.0025,0.01,14,-112
17964,2.0,0.5,0.0025,0.01,15,-78
17965,2.0,0.5,0.0025,0.01,16,-148
17966,2.0,0.5,0.0025,0.01,17,-42
17967,2.0,0.5,0.0025,0.01,18,164
17968,2.0,0.5,0.0025,0.01,19,-62
17969,2.0,0.5,0.0025,0.01,20,44
17970,2.0,0.5,0.0025,0.01,21,-64
17971,2.0,0.5,0.0025,0.01,22,-32
17972,2.0,0.5,0.0025,0.01,23,288
17973,2.0,0.5,0.0025,0.01,24,86
17974,2.0,0.5,0.0025,0.01,25,-94
17975,2.0,0.5,0.0025,0.01,26,-122
17976,2.0,0.5,0.0025,0.01,27,130
17977,2.0,0.5,0.0025,0.01,28,0
17978,2.0,0.5,0.0025,0.01,29,-212
17979,2.0,0.5,0.0025,0.01,30,122
17980,2.0,0.5,0.0025,0.01,31,66
17981,2.0,0.5,0.0025,0.01,32,-80
17982,2.0,0.5,0.0025,0.01,33,-30
17983,2.0,0.5,0.0025,0.01,34,-104
17984,2.0,0.5,0.0025,0.01,35,130
17985,2.0,0.5,0.0025,0.01,36,-90
17986,2.0,0.5,0.0025,0.01,37,2
17987,2.0,0.5,0.0025,0.01,38,-88
17988,2.0,0.5,0.0025,0.01,39,-176
17989,2.0,0.5,0.0025,0.01,40,182
17990,2.0,0.5,0.0025,0.01,41,-154
17991,2.0,0.5,0.0025,0.01,42,-106
17992,2.0,0.5,0.0025,0.01,43,102
17993,2.0,0.5,0.0025,0.01,44,-188
17994,2.0,0.5,0.0025,0.01,45,78
17995,2.0,0.5,0.0025,0.01,46,-76
17996,2.0,0.5,0.0025,0.01,47,70
17997,2.0,0.5,0.0025,0.01,48,126
17998,2.0,0.5,0.0025,0.01,49,68
17999,2.0,0.5,0.0025,0.01,50,68
18000,2.0,0.5,0.005,0.001,1,82
18001,2.0,0.5,0.005,0.001,2,-118
18002,2.0,0.5,0.005,0.001,3,102
18003,2.0,0.5,0.005,0.001,4,52
18004,2.0,0.5,0.005,0.001,5,34
18005,2.0,0.5,0.005,0.001,6,132
18006,2.0,0.5,0.005,0.001,7,38
18007,2.0,0.5,0.005,0.001,8,32
18008,2.0,0.5,0.005,0.001,9,-80
18009,2.0,0.5,0.005,0.001,10,-56
18010,2.0,0.5,0.005,0.001,11,34
18011,2.0,0.5,0.005,0.001,12,-144
18012,2.0,0.5,0.005,0.001,13,128
18013,2.0,0.5,0.005,0.001,14,-112
18014,2.0,0.5,0.005,0.001,15,-78
18015,2.0,0.5,0.005,0.001,16,-148
18016,2.0,0.5,0.005,0.001,17,-42
18017,2.0,0.5,0.005,0.001,18,164
18018,2.0,0.5,0.005,0.001,19,-62
18019,2.0,0.5,0.005,0.001,20,44
18020,2.0,0.5,0.005,0.001,21,-64
18021,2.0,0.5,0.005,0.001,22,-32
18022,2.0,0.5,0.005,0.001,23,288
18023,2.0,0.5,0.005,0.001,24,86
18024,2.0,0.5,0.005,0.001,25,-94
18025,2.0,0.5,0.005,0.001,26,-122
18026,2.0,0.5,0.005,0.001,27,130
18027,2.0,0.5,0.005,0.001,28,0
18028,2.0,0.5,0.005,0.001,29,-212
18029,2.0,0.5,0.005,0.001,30,122
18030,2.0,0.5,0.005,0.001,31,66
18031,2.0,0.5,0.005,0.001,32,-80
18032,2.0,0.5,0.005,0.001,33,-30
18033,2.0,0.5,0.005,0.001,34,-104
18034,2.0,0.5,0.005,0.001,35,130
18035,2.0,0.5,0.005,0.001,36,-90
18036,2.0,0.5,0.005,0.001,37,2
18037,2.0,0.5,0.005,0.001,38,-88
18038,2.0,0.5,0.005,0.001,39,-176
18039,2.0,0.5,0.005,0.001,40,182
18040,2.0,0.5,0.005,0.001,41,-154
18041,2.0,0.5,0.005,0.001,42,-106
18042,2.0,0.5,0.005,0.001,43,102
18043,2.0,0.5,0.005,0.001,44,-188
18044,2.0,0.5,0.005,0.001,45,78
18045,2.0,0.5,0.005,0.001,46,-76
18046,2.0,0.5,0.005,0.001,47,70
18047,2.0,0.5,0.005,0.001,48,126
18048,2.0,0.5,0.005,0.001,49,68
18049,2.0,0.5,0.005,0.001,50,68
18050,2.0,0.5,0.005,0.0025,1,82
18051,2.0,0.5,0.005,0.0025,2,-118
18052,2.0,0.5,0.005,0.0025,3,102
18053,2.0,0.5,0.005,0.0025,4,52
18054,2.0,0.5,0.005,0.0025,5,34
18055,2.0,0.5,0.005,0.0025,6,132
18056,2.0,0.5,0.005,0.0025,7,38
18057,2.0,0.5,0.005,0.0025,8,32
18058,2.0,0.5,0.005,0.0025,9,-80
18059,2.0,0.5,0.005,0.0025,10,-56
18060,2.0,0.5,0.005,0.0025,11,34
18061,2.0,0.5,0.005,0.0025,12,-144
18062,2.0,0.5,0.005,0.0025,13,128
18063,2.0,0.5,0.005,0.0025,14,-112
18064,2.0,0.5,0.005,0.0025,15,-78
18065,2.0,0.5,0.005,0.0025,16,-148
18066,2.0,0.5,0.005,0.0025,17,-42
18067,2.0,0.5,0.005,0.0025,18,164
18068,2.0,0.5,0.005,0.0025,19,-62
18069,2.0,0.5,0.005,0.0025,20,44
18070,2.0,0.5,0.005,0.0025,21,-64
18071,2.0,0.5,0.005,0.0025,22,-32
18072,2.0,0.5,0.005,0.0025,23,288
18073,2.0,0.5,0.005,0.0025,24,86
18074,2.0,0.5,0.005,0.0025,25,-94
18075,2.0,0.5,0.005,0.0025,26,-122
18076,2.0,0.5,0.005,0.0025,27,130
18077,2.0,0.5,0.005,0.0025,28,0
18078,2.0,0.5,0.005,0.0025,29,-212
18079,2.0,0.5,0.005,0.0025,30,122
18080,2.0,0.5,0.005,0.0025,31,66
18081,2.0,0.5,0.005,0.0025,32,-80
18082,2.0,0.5,0.005,0.0025,33,-30
18083,2.0,0.5,0.005,0.0025,34,-104
18084,2.0,0.5,0.005,0.0025,35,130
18085,2.0,0.5,0.005,0.0025,36,-90
18086,2.0,0.5,0.005,0.0025,37,2
18087,2.0,0.5,0.005,0.0025,38,-88
18088,2.0,0.5,0.005,0.0025,39,-176
18089,2.0,0.5,0.005,0.0025,40,182
18090,2.0,0.5,0.005,0.0025,41,-154
18091,2.0,0.5,0.005,0.0025,42,-106
18092,2.0,0.5,0.005,0.0025,43,102
18093,2.0,0.5,0.005,0.0025,44,-188
18094,2.0,0.5,0.005,0.0025,45,78
18095,2.0,0.5,0.005,0.0025,46,-76
18096,2.0,0.5,0.005,0.0025,47,70
18097,2.0,0.5,0.005,0.0025,48,126
18098,2.0,0.5,0.005,0.0025,49,68
18099,2.0,0.5,0.005,0.0025,50,68
18100,2.0,0.5,0.005,0.005,1,82
18101,2.0,0.5,0.005,0.005,2,-118
18102,2.0,0.5,0.005,0.005,3,102
18103,2.0,0.5,0.005,0.005,4,52
18104,2.0,0.5,0.005,0.005,5,34
18105,2.0,0.5,0.005,0.005,6,132
18106,2.0,0.5,0.005,0.005,7,38
18107,2.0,0.5,0.005,0.005,8,32
18108,2.0,0.5,0.005,0.005,9,-80
18109,2.0,0.5,0.005,0.005,10,-56
18110,2.0,0.5,0.005,0.005,11,34
18111,2.0,0.5,0.005,0.005,12,-144
18112,2.0,0.5,0.005,0.005,13,128
18113,2.0,0.5,0.005,0.005,14,-112
18114,2.0,0.5,0.005,0.005,15,-78
18115,2.0,0.5,0.005,0.005,16,-148
18116,2.0,0.5,0.005,0.005,17,-42
18117,2.0,0.5,0.005,0.005,18,164
18118,2.0,0.5,0.005,0.005,19,-62
18119,2.0,0.5,0.005,0.005,20,44
18120,2.0,0.5,0.005,0.005,21,-64
18121,2.0,0.5,0.005,0.005,22,-32
18122,2.0,0.5,0.005,0.005,23,288
18123,2.0,0.5,0.005,0.005,24,86
18124,2.0,0.5,0.005,0.005,25,-94
18125,2.0,0.5,0.005,0.005,26,-122
18126,2.0,0.5,0.005,0.005,27,130
18127,2.0,0.5,0.005,0.005,28,0
18128,2.0,0.5,0.005,0.005,29,-212
18129,2.0,0.5,0.005,0.005,30,122
18130,2.0,0.5,0.005,0.005,31,66
18131,2.0,0.5,0.005,0.005,32,-80
18132,2.0,0.5,0.005,0.005,33,-30
18133,2.0,0.5,0.005,0.005,34,-104
18134,2.0,0.5,0.005,0.005,35,130
18135,2.0,0.5,0.005,0.005,36,-90
18136,2.0,0.5,0.005,0.005,37,2
18137,2.0,0.5,0.005,0.005,38,-88
18138,2.0,0.5,0.005,0.005,39,-176
18139,2.0,0.5,0.005,0.005,40,182
18140,2.0,0.5,0.005,0.005,41,-154
18141,2.0,0.5,0.005,0.005,42,-106
18142,2.0,0.5,0.005,0.005,43,102
18143,2.0,0.5,0.005,0.005,44,-188
18144,2.0,0.5,0.005,0.005,45,78
18145,2.0,0.5,0.005,0.005,46,-76
18146,2.0,0.5,0.005,0.005,47,70
18147,2.0,0.5,0.005,0.005,48,126
18148,2.0,0.5,0.005,0.005,49,68
18149,2.0,0.5,0.005,0.005,50,68
18150,2.0,0.5,0.005,0.0075,1,82
18151,2.0,0.5,0.005,0.0075,2,-118
18152,2.0,0.5,0.005,0.0075,3,102
18153,2.0,0.5,0.005,0.0075,4,52
18154,2.0,0.5,0.005,0.0075,5,34
18155,2.0,0.5,0.005,0.0075,6,132
18156,2.0,0.5,0.005,0.0075,7,38
18157,2.0,0.5,0.005,0.0075,8,32
18158,2.0,0.5,0.005,0.0075,9,-80
18159,2.0,0.5,0.005,0.0075,10,-56
18160,2.0,0.5,0.005,0.0075,11,34
18161,2.0,0.5,0.005,0.0075,12,-144
18162,2.0,0.5,0.005,0.0075,13,128
18163,2.0,0.5,0.005,0.0075,14,-112
18164,2.0,0.5,0.005,0.0075,15,-78
18165,2.0,0.5,0.005,0.0075,16,-148
18166,2.0,0.5,0.005,0.0075,17,-42
18167,2.0,0.5,0.005,0.0075,18,164
18168,2.0,0.5,0.005,0.0075,19,-62
18169,2.0,0.5,0.005,0.0075,20,44
18170,2.0,0.5,0.005,0.0075,21,-64
18171,2.0,0.5,0.005,0.0075,22,-32
18172,2.0,0.5,0.005,0.0075,23,288
18173,2.0,0.5,0.005,0.0075,24,86
18174,2.0,0.5,0.005,0.0075,25,-94
18175,2.0,0.5,0.005,0.0075,26,-122
18176,2.0,0.5,0.005,0.0075,27,130
18177,2.0,0.5,0.005,0.0075,28,0
18178,2.0,0.5,0.005,0.0075,29,-212
18179,2.0,0.5,0.005,0.0075,30,122
18180,2.0,0.5,0.005,0.0075,31,66
18181,2.0,0.5,0.005,0.0075,32,-80
18182,2.0,0.5,0.005,0.0075,33,-30
18183,2.0,0.5,0.005,0.0075,34,-104
18184,2.0,0.5,0.005,0.0075,35,130
18185,2.0,0.5,0.005,0.0075,36,-90
18186,2.0,0.5,0.005,0.0075,37,2
18187,2.0,0.5,0.005,0.0075,38,-88
18188,2.0,0.5,0.005,0.0075,39,-176
18189,2.0,0.5,0.005,0.0075,40,182
18190,2.0,0.5,0.005,0.0075,41,-154
18191,2.0,0.5,0.005,0.0075,42,-106
18192,2.0,0.5,0.005,0.0075,43,102
18193,2.0,0.5,0.005,0.0075,44,-188
18194,2.0,0.5,0.005,0.0075,45,78
18195,2.0,0.5,0.005,0.0075,46,-76
18196,2.0,0.5,0.005,0.0075,47,70
18197,2.0,0.5,0.005,0.0075,48,126
18198,2.0,0.5,0.005,0.0075,49,68
18199,2.0,0.5,0.005,0.0075,50,68
18200,2.0,0.5,0.005,0.01,1,82
18201,2.0,0.5,0.005,0.01,2,-118
18202,2.0,0.5,0.005,0.01,3,102
18203,2.0,0.5,0.005,0.01,4,52
18204,2.0,0.5,0.005,0.01,5,34
18205,2.0,0.5,0.005,0.01,6,132
18206,2.0,0.5,0.005,0.01,7,38
18207,2.0,0.5,0.005,0.01,8,32
18208,2.0,0.5,0.005,0.01,9,-80
18209,2.0,0.5,0.005,0.01,10,-56
18210,2.0,0.5,0.005,0.01,11,34
18211,2.0,0.5,0.005,0.01,12,-144
18212,2.0,0.5,0.005,0.01,13,128
18213,2.0,0.5,0.005,0.01,14,-112
18214,2.0,0.5,0.005,0.01,15,-78
18215,2.0,0.5,0.005,0.01,16,-148
18216,2.0,0.5,0.005,0.01,17,-42
18217,2.0,0.5,0.005,0.01,18,164
18218,2.0,0.5,0.005,0.01,19,-62
18219,2.0,0.5,0.005,0.01,20,44
18220,2.0,0.5,0.005,0.01,21,-64
18221,2.0,0.5,0.005,0.01,22,-32
18222,2.0,0.5,0.005,0.01,23,288
18223,2.0,0.5,0.005,0.01,24,86
18224,2.0,0.5,0.005,0.01,25,-94
18225,2.0,0.5,0.005,0.01,26,-122
18226,2.0,0.5,0.005,0.01,27,130
18227,2.0,0.5,0.005,0.01,28,0
18228,2.0,0.5,0.005,0.01,29,-212
18229,2.0,0.5,0.005,0.01,30,122
18230,2.0,0.5,0.005,0.01,31,66
18231,2.0,0.5,0.005,0.01,32,-80
18232,2.0,0.5,0.005,0.01,33,-30
18233,2.0,0.5,0.005,0.01,34,-104
18234,2.0,0.5,0.005,0.01,35,130
18235,2.0,0.5,0.005,0.01,36,-90
18236,2.0,0.5,0.005,0.01,37,2
18237,2.0,0.5,0.005,0.01,38,-88
18238,2.0,0.5,0.005,0.01,39,-176
18239,2.0,0.5,0.005,0.01,40,182
18240,2.0,0.5,0.005,0.01,41,-154
18241,2.0,0.5,0.005,0.01,42,-106
18242,2.0,0.5,0.005,0.01,43,102
18243,2.0,0.5,0.005,0.01,44,-188
18244,2.0,0.5,0.005,0.01,45,78
18245,2.0,0.5,0.005,0.01,46,-76
18246,2.0,0.5,0.005,0.01,47,70
18247,2.0,0.5,0.005,0.01,48,126
18248,2.0,0.5,0.005,0.01,49,68
18249,2.0,0.5,0.005,0.01,50,68
18250,2.0,0.5,0.0075,0.001,1,82
18251,2.0,0.5,0.0075,0.001,2,-118
18252,2.0,0.5,0.0075,0.001,3,102
18253,2.0,0.5,0.0075,0.001,4,52
18254,2.0,0.5,0.0075,0.001,5,34
